Shipment_ID,Route_Type,Distance_km,Delivery_Time_min,On_Time,Delay_Minutes,Vehicle_Type,Day_of_Week,Region,Fuel_Cost
5930,Highway,244.72,1008.03,1,224.59,Truck,Mon,North,2543.6
5931,Highway,132.77,374.94,1,24.44,Van,Wed,North,1353.21
5932,Urban,575.06,1147.51,0,148.18,Bike,Thu,South,217.6
5933,Highway,1263.73,508.16,1,111.27,Truck,Thu,South,4150.5
5934,Rural,1360.81,677.51,1,271.59,Bike,Tue,North,1919.89
5935,Highway,112.47,433.29,1,47.95,Bike,Tue,West,1733.55
5936,Urban,953.65,652.72,1,236.67,Van,Wed,North,270.24
5937,Highway,1028.16,1028.6,1,14.55,Bike,Sat,West,799.08
5938,Rural,802.99,192.6,0,210.53,Bike,Mon,South,1871.18
5939,Rural,1002.14,184.65,1,88.13,Van,Sat,North,3469.61
5940,Urban,354.37,1035.14,0,292.77,Bike,Thu,North,1076.28
5941,Highway,737.02,1175.98,0,201.52,Truck,Thu,North,859.87
5942,Highway,589.36,840.66,1,92.67,Van,Thu,East,1348.37
5943,Highway,139.11,297.01,1,70.66,Van,Mon,East,1453.0
5944,Rural,940.21,663.21,1,191.79,Van,Sun,South,2079.41
5945,Urban,745.35,1144.52,1,81.82,Truck,Tue,North,1836.63
5946,Highway,416.39,1038.03,1,56.04,Bike,Sun,North,415.92
5947,Rural,713.16,191.5,1,194.3,Bike,Wed,West,3108.66
5948,Rural,1164.07,1454.65,1,217.29,Bike,Tue,East,695.79
5949,Rural,1203.48,358.34,1,71.41,Truck,Thu,South,4348.73
5950,Highway,976.04,353.97,0,160.76,Bike,Sat,South,4304.59
5951,Highway,704.28,705.99,1,199.09,Bike,Sat,North,408.32
5952,Highway,865.75,511.05,1,282.58,Truck,Thu,North,2094.84
5953,Highway,580.6,1476.46,0,241.03,Truck,Mon,East,2410.56
5954,Highway,194.2,142.44,1,126.24,Bike,Sun,West,4979.55
5955,Highway,581.5,480.47,1,253.32,Truck,Mon,East,1293.73
5956,Highway,797.85,592.6,1,132.51,Truck,Sun,South,3197.95
5957,Highway,900.26,755.38,0,39.04,Truck,Sun,East,2312.59
5958,Highway,1404.02,54.12,1,102.33,Van,Mon,East,3854.54
5959,Rural,1167.11,151.07,0,241.42,Van,Wed,South,1279.77
5960,Highway,232.23,408.98,1,286.74,Bike,Fri,South,3420.56
5961,Urban,265.4,844.38,1,295.08,Bike,Sat,South,692.96
5962,Rural,155.24,1158.62,0,191.73,Truck,Sun,North,124.88
5963,Highway,1108.58,1039.15,1,143.5,Bike,Fri,West,140.2
5964,Urban,1060.65,863.53,1,48.62,Van,Sat,North,2488.81
5965,Highway,1479.61,613.93,1,30.76,Bike,Sun,East,3865.13
5966,Urban,785.43,1309.92,0,155.55,Bike,Sun,West,2909.25
5967,Urban,1240.49,705.87,1,218.33,Van,Sun,East,229.8
5968,Urban,866.78,469.9,1,97.18,Van,Wed,East,2782.78
5969,Urban,1311.76,955.12,0,202.4,Truck,Sat,North,610.61
5970,Rural,1082.93,1047.41,1,171.24,Truck,Wed,West,4828.72
5971,Rural,966.11,615.75,1,282.22,Truck,Wed,North,1795.24
5972,Urban,849.86,71.37,0,62.87,Bike,Tue,South,2541.9
5973,Highway,1085.84,168.37,1,177.32,Bike,Sat,South,1726.76
5974,Urban,632.38,1273.03,1,124.14,Bike,Wed,North,2362.11
5975,Rural,149.38,113.13,1,78.47,Van,Tue,North,4794.38
5976,Highway,64.78,900.27,1,107.19,Bike,Sat,North,1339.61
5977,Rural,721.14,300.05,1,88.36,Van,Mon,East,3604.5
5978,Rural,900.94,366.52,1,158.29,Bike,Sat,West,3788.67
5979,Highway,122.88,431.8,1,167.42,Bike,Thu,West,993.52
5980,Urban,433.92,86.29,1,259.66,Van,Fri,South,3659.28
5981,Urban,486.44,290.54,1,234.39,Van,Thu,West,3257.57
5982,Urban,846.38,986.23,0,90.75,Van,Fri,West,1490.66
5983,Urban,421.33,763.11,0,279.4,Truck,Mon,West,2637.31
5984,Highway,147.99,1202.07,1,260.51,Truck,Fri,East,2970.42
5985,Highway,251.46,120.03,1,187.76,Bike,Mon,South,4190.94
5986,Highway,265.05,1336.68,1,5.59,Bike,Sat,North,667.89
5987,Rural,1264.83,1494.71,1,62.74,Bike,Thu,West,4861.28
5988,Highway,430.06,53.14,0,236.8,Truck,Tue,West,3857.33
5989,Urban,1073.46,1452.43,1,136.13,Bike,Sat,East,2698.13
5990,Rural,853.92,376.72,1,37.79,Van,Sun,South,3892.33
5991,Urban,1465.67,1048.04,1,122.48,Van,Sat,West,3679.15
5992,Urban,412.87,459.95,1,63.57,Truck,Fri,East,2327.64
5993,Highway,241.77,797.06,0,267.77,Van,Sun,North,1713.45
5994,Highway,82.8,780.32,1,266.78,Van,Sun,South,4943.58
5995,Urban,365.23,560.83,1,116.12,Bike,Sat,West,4427.69
5996,Urban,1027.69,1084.79,1,41.22,Van,Wed,North,4757.06
5997,Rural,132.46,911.47,1,107.65,Van,Tue,West,289.93
5998,Highway,370.83,777.17,1,38.62,Truck,Tue,South,4085.37
5999,Rural,1283.69,1474.77,1,91.21,Van,Mon,East,4461.58
6000,Rural,876.51,1411.81,1,231.35,Van,Thu,West,2410.62
6001,Rural,108.93,1434.49,1,87.58,Bike,Wed,South,4460.13
6002,Urban,76.29,1325.55,1,163.26,Bike,Thu,East,549.35
6003,Rural,96.38,405.08,1,35.66,Bike,Sun,North,349.35
6004,Rural,1413.1,544.46,1,104.29,Truck,Sun,West,1493.22
6005,Urban,1275.56,369.65,1,11.89,Bike,Thu,North,179.9
6006,Highway,1268.19,1479.68,1,164.45,Van,Tue,West,3435.74
6007,Highway,1386.7,254.41,1,104.29,Truck,Wed,South,4638.5
6008,Rural,760.36,568.77,1,261.6,Van,Fri,North,1510.53
6009,Urban,374.78,322.6,1,117.77,Van,Sun,West,3315.04
6010,Highway,605.02,358.48,0,167.33,Bike,Wed,South,2366.84
6011,Rural,1079.7,393.22,0,292.99,Truck,Mon,West,1312.53
6012,Rural,1314.67,970.32,1,192.81,Truck,Sat,East,4596.88
6013,Urban,655.46,141.79,1,150.14,Bike,Tue,South,4791.67
6014,Rural,805.39,871.62,1,29.44,Truck,Wed,South,717.04
6015,Highway,1398.02,1234.35,1,246.29,Van,Mon,West,3846.51
6016,Urban,165.71,1156.79,0,192.72,Truck,Fri,South,984.64
6017,Highway,1294.14,252.22,1,32.56,Van,Thu,North,2466.71
6018,Highway,243.16,1374.66,1,73.7,Truck,Thu,West,1836.87
6019,Highway,728.37,1162.03,1,161.29,Truck,Mon,East,1257.74
6020,Rural,331.54,37.79,1,13.52,Bike,Tue,South,3395.25
6021,Rural,906.41,1113.94,1,215.49,Bike,Thu,East,4284.21
6022,Highway,840.07,1114.01,0,68.34,Truck,Tue,North,3916.79
6023,Highway,573.11,760.32,0,146.91,Van,Tue,South,3625.3
6024,Urban,1295.64,97.59,1,72.49,Bike,Thu,South,377.97
6025,Urban,991.42,882.46,1,146.76,Bike,Fri,West,532.26
6026,Rural,1083.2,1155.65,1,56.9,Bike,Sat,East,2350.91
6027,Rural,230.24,428.18,0,178.18,Truck,Wed,West,2801.03
6028,Urban,1325.33,1010.59,1,273.12,Van,Sat,East,3630.76
6029,Highway,254.73,550.27,1,242.2,Van,Thu,West,1811.49
6030,Rural,338.06,873.57,1,72.46,Truck,Wed,East,163.48
6031,Highway,196.44,595.31,1,149.43,Van,Tue,West,228.7
6032,Urban,663.34,476.53,0,126.93,Bike,Sun,South,4281.41
6033,Rural,1332.13,1288.19,1,289.64,Van,Fri,South,686.34
6034,Rural,382.41,1138.14,1,239.65,Bike,Tue,East,4687.62
6035,Urban,563.76,537.81,1,32.23,Bike,Sun,West,1696.51
6036,Rural,1269.87,668.91,1,50.57,Truck,Fri,East,2939.08
6037,Urban,928.63,1046.8,1,210.61,Bike,Sun,West,884.66
6038,Rural,1128.67,1222.29,0,47.96,Van,Sat,East,2297.49
6039,Urban,324.93,1035.98,1,285.14,Van,Sat,North,4385.26
6040,Rural,1076.15,825.17,1,297.88,Van,Sat,South,4921.46
6041,Highway,345.28,1432.95,1,233.51,Van,Mon,East,3844.39
6042,Highway,1481.03,1167.99,1,8.04,Van,Sat,North,3834.86
6043,Highway,842.03,199.92,1,144.82,Bike,Fri,South,4432.3
6044,Rural,1044.98,850.46,0,121.82,Truck,Fri,North,1262.22
6045,Rural,182.01,632.05,1,239.86,Truck,Sat,West,3694.52
6046,Highway,379.73,1198.56,1,86.1,Van,Tue,West,2813.77
6047,Highway,213.91,95.65,0,115.84,Bike,Sat,West,1345.33
6048,Urban,588.31,633.76,1,28.05,Truck,Sat,East,324.59
6049,Urban,429.78,497.87,1,102.79,Van,Thu,North,1044.06
6050,Urban,1100.72,237.54,1,292.16,Bike,Sun,North,3268.44
6051,Highway,167.52,586.84,1,282.64,Truck,Thu,West,2870.75
6052,Highway,1129.33,1019.02,1,225.08,Bike,Sun,East,392.89
6053,Highway,73.33,561.67,0,272.18,Van,Wed,West,2833.44
6054,Urban,307.02,882.61,1,63.35,Bike,Mon,East,1983.71
6055,Rural,1188.99,901.43,1,186.55,Truck,Fri,South,123.91
6056,Highway,1115.45,893.05,1,149.99,Truck,Wed,North,4551.99
6057,Rural,717.11,808.41,1,126.81,Bike,Sat,East,1328.96
6058,Rural,79.72,201.97,1,97.45,Truck,Fri,West,2789.31
6059,Rural,916.79,351.13,1,259.9,Bike,Fri,East,2966.26
6060,Urban,613.05,1206.1,1,145.35,Bike,Mon,East,2519.1
6061,Rural,478.21,768.48,0,217.21,Van,Mon,South,1235.93
6062,Highway,962.41,1067.93,1,211.79,Van,Sun,West,2066.46
6063,Urban,657.74,867.77,1,40.82,Bike,Wed,North,1487.14
6064,Highway,143.17,86.87,1,14.68,Truck,Thu,East,2196.1
6065,Highway,1374.35,1200.43,1,251.99,Van,Fri,West,459.17
6066,Urban,1168.85,124.56,1,147.1,Truck,Tue,North,871.44
6067,Highway,89.29,1416.47,1,243.03,Bike,Wed,East,730.71
6068,Highway,789.97,346.6,1,89.12,Truck,Fri,East,2995.26
6069,Urban,129.65,783.24,1,258.55,Truck,Sun,West,3296.68
6070,Highway,1256.75,123.47,1,249.25,Bike,Mon,North,4574.08
6071,Rural,921.46,1345.55,1,114.5,Van,Sat,North,1347.7
6072,Highway,262.81,1470.51,0,123.51,Van,Mon,South,1997.77
6073,Rural,36.01,245.05,1,105.27,Truck,Mon,South,3131.03
6074,Highway,52.21,464.81,0,10.45,Bike,Mon,West,4860.19
6075,Urban,763.51,53.34,0,206.3,Bike,Sat,North,1988.01
6076,Urban,1102.89,1186.84,1,81.82,Van,Thu,East,1483.6
6077,Highway,185.66,487.85,1,265.2,Bike,Thu,West,1969.58
6078,Urban,335.82,895.59,1,269.21,Bike,Fri,South,1581.03
6079,Highway,494.25,87.65,1,216.77,Truck,Fri,West,471.19
6080,Urban,331.02,1081.73,1,54.47,Truck,Wed,North,1762.62
6081,Rural,590.05,808.22,1,26.79,Van,Mon,West,2947.36
6082,Highway,841.62,1095.72,1,244.93,Van,Sun,South,954.82
6083,Rural,1028.98,1190.66,1,267.92,Truck,Mon,North,4176.63
6084,Rural,1445.84,161.19,1,105.61,Bike,Sat,East,3690.04
6085,Highway,1396.61,879.8,1,105.89,Bike,Tue,South,2815.0
6086,Rural,857.34,985.42,1,117.08,Truck,Tue,South,3700.6
6087,Highway,1102.55,789.58,1,248.29,Truck,Mon,South,1617.5
6088,Rural,1426.55,298.14,0,212.12,Truck,Tue,West,1040.67
6089,Highway,129.79,1199.53,1,36.59,Truck,Tue,South,4219.25
6090,Highway,13.42,1496.26,0,190.41,Bike,Mon,West,4103.03
6091,Urban,49.55,1454.83,1,2.93,Bike,Thu,West,3692.97
6092,Highway,847.21,1172.97,1,213.12,Van,Thu,North,1318.73
6093,Highway,1145.44,644.62,0,229.39,Truck,Sun,North,1751.11
6094,Rural,553.78,525.83,1,244.48,Van,Fri,South,1933.85
6095,Highway,820.13,130.76,1,187.69,Bike,Thu,West,961.97
6096,Urban,776.97,641.94,0,54.18,Van,Mon,East,3812.19
6097,Rural,146.68,259.39,1,238.12,Bike,Sun,West,964.25
6098,Rural,485.77,403.87,1,269.94,Bike,Tue,North,1147.67
6099,Urban,34.06,1341.07,1,190.14,Van,Mon,North,288.46
6100,Rural,170.51,1453.73,1,82.54,Van,Wed,West,3333.58
6101,Rural,1218.73,1424.38,1,53.81,Truck,Sun,West,4648.54
6102,Rural,1244.97,314.23,0,69.44,Bike,Tue,West,2444.63
6103,Rural,1203.91,1354.31,1,5.07,Truck,Mon,East,4494.09
6104,Urban,1091.59,238.01,0,3.05,Truck,Sun,West,4212.95
6105,Urban,1191.0,776.26,1,89.11,Bike,Fri,South,3983.77
6106,Rural,1008.12,976.19,1,276.89,Van,Fri,South,879.82
6107,Rural,1006.4,709.83,1,186.4,Truck,Tue,North,1917.73
6108,Urban,1002.71,1429.2,1,115.83,Truck,Thu,East,3336.0
6109,Urban,773.49,519.82,1,3.25,Bike,Fri,East,1754.56
6110,Urban,548.2,805.25,1,296.91,Van,Sat,North,3568.91
6111,Rural,1096.64,140.91,1,136.75,Van,Wed,South,1472.09
6112,Rural,451.48,1282.77,1,297.45,Truck,Sat,South,1993.45
6113,Highway,816.64,637.64,1,216.04,Bike,Sat,East,3670.98
6114,Urban,652.87,1059.78,1,15.37,Truck,Sun,West,633.53
6115,Rural,418.55,1032.9,1,257.71,Van,Sat,West,3944.57
6116,Urban,1462.16,1024.11,1,159.12,Truck,Tue,East,3577.23
6117,Rural,391.83,775.2,0,135.82,Bike,Wed,East,2275.66
6118,Urban,467.39,437.95,0,227.36,Truck,Tue,East,2215.75
6119,Rural,246.57,948.89,0,232.44,Van,Thu,East,4537.99
6120,Highway,1235.36,1443.83,1,238.93,Bike,Mon,East,3595.55
6121,Highway,881.95,1255.91,1,228.16,Bike,Sat,East,3119.82
6122,Urban,921.49,189.89,1,192.38,Bike,Tue,East,4327.68
6123,Rural,1231.74,64.09,1,202.69,Bike,Mon,East,1691.48
6124,Rural,517.66,763.49,0,257.57,Bike,Tue,West,1469.16
6125,Urban,294.48,1170.47,1,207.16,Truck,Sun,North,1088.56
6126,Rural,301.62,491.44,1,30.41,Bike,Thu,South,2625.15
6127,Urban,1100.27,1060.82,1,193.65,Van,Wed,North,4941.08
6128,Rural,923.1,1399.92,1,51.0,Bike,Mon,North,4645.87
6129,Urban,313.48,704.71,0,4.28,Van,Wed,East,2303.76
6130,Rural,221.87,388.91,0,64.25,Van,Tue,East,601.13
6131,Urban,185.43,1379.1,1,46.32,Van,Sun,East,4379.23
6132,Rural,943.56,724.23,1,30.63,Van,Sat,North,4616.89
6133,Highway,5.18,629.52,1,64.5,Van,Tue,West,898.26
6134,Rural,32.39,549.44,1,169.07,Truck,Thu,East,4423.12
6135,Urban,587.38,651.83,0,45.44,Van,Tue,East,2259.09
6136,Highway,1038.57,1020.28,1,83.83,Van,Thu,South,107.74
6137,Rural,1044.08,667.57,1,254.88,Van,Tue,West,4718.47
6138,Highway,648.03,506.61,1,266.42,Truck,Sat,East,261.88
6139,Rural,1038.16,1123.15,1,99.93,Bike,Wed,West,221.31
6140,Highway,784.04,328.37,1,269.69,Van,Tue,South,4819.22
6141,Urban,1465.51,326.84,1,175.72,Truck,Mon,North,1112.2
6142,Rural,247.88,1053.76,1,67.91,Truck,Fri,South,2800.37
6143,Rural,903.0,1304.06,1,226.29,Truck,Mon,West,4716.36
6144,Urban,739.4,384.58,1,276.63,Bike,Sun,East,4703.05
6145,Highway,295.73,310.95,0,197.77,Truck,Mon,East,911.87
6146,Urban,1126.24,1015.35,0,60.4,Van,Thu,South,2592.05
6147,Urban,416.88,942.58,1,25.76,Van,Tue,South,84.42
6148,Highway,575.66,687.46,1,68.82,Van,Wed,West,497.4
6149,Urban,565.37,170.92,1,101.55,Bike,Sun,West,4743.34
6150,Rural,370.09,164.92,1,100.12,Truck,Tue,West,2105.05
6151,Rural,648.9,1172.69,1,149.56,Van,Fri,East,793.44
6152,Rural,712.65,694.1,0,151.55,Van,Tue,South,3175.45
6153,Urban,1117.61,1291.21,1,141.43,Van,Fri,West,907.98
6154,Rural,1148.78,874.86,1,103.15,Bike,Fri,South,4901.7
6155,Rural,242.04,939.55,1,32.05,Van,Mon,East,3370.7
6156,Rural,891.19,1403.27,1,125.5,Truck,Fri,North,1874.95
6157,Rural,1344.82,271.99,1,295.73,Truck,Fri,West,1936.69
6158,Rural,167.64,828.25,1,196.16,Bike,Sat,North,4588.82
6159,Rural,712.01,115.46,1,131.93,Bike,Sun,East,4480.38
6160,Urban,1126.78,557.62,1,25.05,Bike,Sun,South,4752.41
6161,Rural,919.18,247.7,1,63.97,Truck,Wed,North,2295.56
6162,Rural,155.38,306.12,1,172.39,Bike,Sat,South,4261.21
6163,Highway,597.93,1404.15,1,149.36,Bike,Thu,West,2449.93
6164,Urban,763.32,927.7,1,5.76,Truck,Tue,West,3183.2
6165,Urban,1493.79,1341.47,1,25.87,Van,Wed,East,2561.67
6166,Urban,272.02,681.97,1,106.8,Bike,Thu,West,3060.71
6167,Urban,1473.72,908.54,0,42.25,Van,Mon,South,2571.88
6168,Rural,567.34,77.18,0,287.35,Van,Wed,West,816.47
6169,Rural,304.48,720.17,1,10.24,Van,Wed,North,586.51
6170,Highway,624.09,859.16,0,292.21,Van,Mon,South,4708.42
6171,Highway,922.92,54.66,1,196.97,Bike,Fri,West,2573.18
6172,Urban,324.18,1190.55,1,122.17,Bike,Mon,North,4712.17
6173,Highway,440.7,464.27,0,161.83,Bike,Tue,South,3444.79
6174,Highway,1282.55,695.16,1,123.04,Truck,Mon,North,490.42
6175,Urban,1498.52,817.38,0,171.96,Truck,Sun,South,1047.73
6176,Urban,480.67,1488.53,0,45.6,Van,Wed,North,3850.31
6177,Highway,227.54,175.8,0,36.0,Truck,Sun,North,930.2
6178,Rural,1190.79,846.26,1,158.58,Van,Sun,West,88.23
6179,Highway,902.68,809.97,1,21.4,Van,Mon,East,603.25
6180,Highway,155.1,131.3,1,87.75,Bike,Tue,West,2409.87
6181,Rural,1420.42,961.89,1,278.07,Bike,Sun,South,858.15
6182,Rural,121.68,451.68,0,262.86,Truck,Fri,North,272.83
6183,Urban,939.91,182.54,1,249.42,Bike,Fri,South,3730.79
6184,Urban,638.79,292.6,1,152.15,Truck,Thu,West,4861.96
6185,Highway,837.15,1240.7,1,8.37,Bike,Sat,South,4893.49
6186,Rural,323.76,183.06,1,36.41,Bike,Thu,West,4504.92
6187,Urban,1033.73,716.38,1,275.84,Truck,Tue,West,144.97
6188,Highway,1439.78,317.05,1,250.92,Van,Thu,East,1238.54
6189,Rural,690.35,268.61,0,112.96,Truck,Fri,West,731.58
6190,Highway,786.82,332.4,1,218.69,Bike,Sun,North,3219.04
6191,Urban,363.52,754.39,0,256.36,Van,Sun,West,4255.42
6192,Urban,1338.34,379.55,1,186.1,Bike,Sat,West,2880.92
6193,Rural,1456.91,172.2,0,256.06,Bike,Fri,North,1766.03
6194,Highway,1180.51,1208.06,1,73.4,Bike,Sun,West,4563.94
6195,Rural,816.45,823.54,1,138.64,Van,Thu,South,2550.66
6196,Urban,1435.41,260.57,1,173.71,Bike,Mon,East,914.69
6197,Urban,235.01,723.0,0,189.35,Truck,Fri,North,2690.19
6198,Highway,720.34,130.49,1,296.1,Truck,Sun,North,139.75
6199,Highway,808.72,883.23,1,253.78,Truck,Thu,South,240.64
6200,Highway,740.42,530.25,1,16.58,Van,Thu,North,3156.59
6201,Rural,1204.62,182.19,0,50.74,Truck,Sun,South,3630.18
6202,Highway,1007.25,299.96,1,197.14,Bike,Sun,North,734.69
6203,Highway,194.35,538.18,1,72.15,Van,Tue,West,2690.41
6204,Urban,522.94,1215.42,1,47.69,Bike,Tue,North,3874.53
6205,Urban,511.92,285.42,1,200.0,Bike,Fri,East,4417.57
6206,Highway,850.62,191.21,1,160.93,Bike,Wed,North,2396.41
6207,Highway,440.73,788.43,1,241.56,Truck,Thu,North,654.72
6208,Urban,180.32,851.28,1,95.81,Truck,Sun,East,392.49
6209,Highway,982.26,162.65,1,98.91,Van,Mon,North,4290.09
6210,Rural,1277.3,448.19,0,45.15,Van,Wed,South,434.25
6211,Rural,1397.75,416.26,0,195.68,Truck,Thu,South,4098.1
6212,Rural,1459.0,303.75,1,212.67,Truck,Wed,East,2212.59
6213,Highway,1172.77,493.99,0,41.53,Bike,Thu,West,2210.36
6214,Urban,213.86,84.55,1,76.23,Truck,Thu,North,2617.02
6215,Highway,1280.4,987.78,1,46.28,Bike,Wed,East,722.13
6216,Highway,602.94,1483.08,0,224.3,Truck,Tue,East,3725.6
6217,Urban,1096.22,962.05,1,62.73,Bike,Thu,North,1535.02
6218,Urban,799.25,560.78,1,45.67,Truck,Fri,West,3009.01
6219,Urban,1243.77,1011.83,1,20.96,Truck,Wed,North,76.4
6220,Rural,641.13,870.13,0,249.39,Van,Sat,North,1443.51
6221,Highway,97.38,1274.73,0,37.19,Van,Tue,East,250.37
6222,Urban,837.45,944.16,0,8.9,Bike,Mon,West,1602.37
6223,Highway,261.08,962.09,1,19.29,Van,Sun,East,674.62
6224,Rural,1448.45,355.85,1,110.05,Van,Thu,West,396.71
6225,Rural,792.81,640.97,1,179.0,Truck,Sat,West,4247.49
6226,Urban,832.57,536.29,1,119.46,Bike,Thu,East,1856.26
6227,Urban,1361.36,46.8,1,136.62,Van,Sat,West,4135.41
6228,Highway,938.75,490.52,1,275.79,Van,Fri,North,4468.67
6229,Urban,457.58,744.51,1,227.68,Truck,Tue,East,2554.96
6230,Highway,447.66,911.78,1,102.31,Truck,Thu,East,2860.77
6231,Urban,754.86,1403.82,1,46.29,Truck,Sun,North,3250.47
6232,Highway,1300.58,381.5,1,224.75,Bike,Sat,West,3241.31
6233,Highway,1193.12,254.07,1,172.06,Truck,Tue,West,2674.37
6234,Highway,1444.3,1308.09,1,288.67,Bike,Sun,West,2992.03
6235,Highway,112.47,1414.52,1,272.53,Truck,Thu,North,2233.46
6236,Rural,406.15,747.29,1,169.09,Van,Sat,East,4584.91
6237,Highway,124.91,199.37,0,20.97,Bike,Mon,South,3620.44
6238,Urban,1127.86,743.52,1,9.29,Truck,Sat,East,1608.86
6239,Rural,215.55,190.88,1,251.26,Truck,Fri,South,1708.38
6240,Rural,154.33,1328.28,1,209.41,Van,Mon,East,2303.37
6241,Highway,844.7,1070.98,1,168.05,Van,Sun,South,206.7
6242,Rural,620.17,384.47,0,206.68,Van,Mon,North,4957.33
6243,Highway,1074.08,1333.44,1,161.94,Truck,Sat,West,2365.82
6244,Urban,733.09,967.72,1,173.5,Van,Wed,North,3886.55
6245,Highway,640.88,1431.3,1,67.77,Van,Mon,West,833.01
6246,Rural,641.12,1471.31,0,136.65,Bike,Fri,East,3065.6
6247,Urban,1308.46,34.82,0,3.32,Bike,Fri,North,1939.45
6248,Highway,595.86,206.71,1,200.62,Bike,Sat,East,4455.14
6249,Urban,503.43,833.98,1,99.69,Truck,Thu,West,4666.07
6250,Urban,511.11,1435.1,0,196.9,Bike,Sat,East,3142.84
6251,Rural,298.92,1491.52,1,277.94,Truck,Mon,North,351.64
6252,Urban,1291.73,864.09,0,177.49,Van,Sun,South,2359.71
6253,Rural,224.21,285.49,1,98.43,Truck,Tue,West,133.8
6254,Urban,1363.37,269.68,1,62.15,Truck,Wed,East,2614.16
6255,Highway,428.78,1152.87,1,75.51,Van,Sat,South,2532.01
6256,Urban,1349.64,900.15,1,296.19,Bike,Wed,South,2115.45
6257,Highway,1187.28,836.7,0,184.61,Bike,Wed,North,1718.19
6258,Highway,875.07,714.67,1,132.16,Bike,Fri,East,2915.88
6259,Urban,1005.86,1095.95,0,69.29,Van,Fri,North,925.11
6260,Highway,492.14,1291.34,1,231.92,Truck,Thu,East,180.31
6261,Urban,863.47,475.35,0,116.23,Van,Mon,South,3944.14
6262,Urban,442.14,354.75,1,90.34,Van,Fri,East,3938.68
6263,Highway,606.4,1015.19,1,66.69,Van,Wed,West,2918.04
6264,Highway,1148.17,1374.66,1,55.69,Van,Fri,South,4158.94
6265,Rural,369.68,541.79,1,82.01,Truck,Sat,West,2589.08
6266,Highway,1259.07,430.5,1,188.16,Bike,Mon,North,82.41
6267,Rural,566.94,362.39,0,71.95,Bike,Fri,West,783.97
6268,Highway,800.59,404.1,0,18.18,Van,Sat,North,2324.87
6269,Urban,1413.23,228.35,1,107.71,Truck,Mon,North,4318.26
6270,Highway,1023.48,907.26,1,175.46,Van,Thu,West,1166.63
6271,Urban,970.18,442.81,0,18.07,Truck,Fri,East,218.52
6272,Urban,1068.85,933.97,1,135.79,Van,Mon,West,2091.89
6273,Urban,1377.58,152.06,1,15.69,Bike,Sat,East,380.27
6274,Rural,376.53,199.72,1,230.45,Bike,Sat,North,2774.62
6275,Highway,921.8,818.13,0,261.56,Van,Mon,West,325.33
6276,Urban,603.59,781.95,1,289.14,Bike,Sat,West,132.31
6277,Urban,22.72,429.12,1,207.38,Van,Sun,East,4719.08
6278,Rural,192.32,1245.88,1,189.62,Truck,Tue,West,3343.21
6279,Highway,490.86,304.96,1,208.22,Truck,Thu,West,641.47
6280,Highway,849.67,560.17,1,256.39,Truck,Fri,East,2803.24
6281,Rural,1322.8,846.6,0,242.13,Truck,Tue,East,1329.0
6282,Rural,1187.72,1304.8,1,131.55,Van,Fri,South,3817.37
6283,Highway,832.23,645.27,1,195.32,Bike,Wed,East,4080.28
6284,Rural,115.44,615.94,1,48.58,Truck,Wed,North,2562.65
6285,Highway,432.43,881.92,1,208.48,Bike,Mon,North,2077.0
6286,Highway,553.23,495.54,1,219.23,Van,Tue,East,1620.12
6287,Urban,934.47,1072.48,1,240.39,Bike,Sun,South,212.56
6288,Urban,102.06,395.58,1,245.29,Bike,Mon,South,2825.59
6289,Highway,797.64,1240.1,1,131.97,Bike,Mon,West,2569.19
6290,Highway,1352.69,430.36,1,271.06,Van,Sun,South,1104.47
6291,Highway,1059.62,1489.27,1,294.29,Van,Mon,North,2683.65
6292,Highway,1196.63,495.2,1,293.41,Van,Wed,North,2364.78
6293,Highway,1024.11,1321.87,1,175.73,Bike,Sun,East,1340.36
6294,Highway,313.85,614.11,1,167.84,Truck,Sat,East,3728.33
6295,Rural,170.17,391.7,1,137.2,Truck,Mon,West,1267.1
6296,Highway,1245.09,362.46,1,89.94,Bike,Sun,East,2282.65
6297,Rural,1044.78,1279.78,1,100.13,Truck,Sun,South,2690.42
6298,Rural,864.72,483.87,1,64.73,Truck,Sat,West,4066.18
6299,Highway,287.98,527.69,1,286.72,Bike,Sun,East,2131.72
6300,Highway,907.0,319.58,1,185.95,Van,Sat,East,1074.64
6301,Rural,51.83,1443.15,1,280.34,Truck,Sun,East,123.34
6302,Rural,182.66,389.77,1,116.14,Van,Mon,East,1297.69
6303,Highway,471.28,393.74,1,89.46,Truck,Mon,East,3765.1
6304,Highway,668.39,1417.53,1,39.82,Bike,Mon,North,4111.34
6305,Rural,185.24,1354.32,1,90.07,Bike,Tue,West,3023.41
6306,Rural,184.31,395.9,1,267.05,Van,Fri,North,4744.23
6307,Rural,1090.21,1301.15,1,174.68,Van,Tue,West,2634.79
6308,Urban,856.73,397.24,1,135.74,Van,Thu,South,2422.66
6309,Rural,802.94,154.16,1,170.47,Van,Sat,South,4172.54
6310,Urban,681.39,1235.93,1,267.81,Bike,Tue,South,876.63
6311,Highway,1464.93,1164.19,1,57.85,Bike,Sun,West,124.94
6312,Highway,79.45,463.16,1,289.7,Bike,Sat,North,4414.89
6313,Rural,275.04,162.5,1,199.86,Van,Sun,North,2693.85
6314,Highway,973.02,333.47,1,256.61,Bike,Sat,East,3737.24
6315,Highway,208.87,1163.45,1,157.62,Bike,Sat,West,3163.17
